source_id,organization_id,organization_name,source_name,source_type,source_url,official,feed_available,feed_url,feed_type,feed_status,update_frequency,language,topic,priority,monitor_tier,machine_fetchability,requires_javascript,notes,verified_at
perplexity--newsroom--075,perplexity,Perplexity,Perplexity — 主監視先,newsroom,https://www.perplexity.ai/hub/blog,yes,unknown,,,unknown,週次〜月次,英語,AI検索、回答エンジン、ブラウザ,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
pinecone--newsroom--525,pinecone,Pinecone,Pinecone — 主監視先,newsroom,https://www.pinecone.io/blog/,yes,unknown,,,unknown,週次〜月次,英語,ベクトルデータベース、AI検索,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
qdrant--newsroom--537,qdrant,Qdrant,Qdrant — Newsroom／News,newsroom,https://qdrant.tech/blog/,yes,unknown,,,unknown,週次〜月次,英語,オープンソースベクトルDB、AI検索,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
qwen--github_org--051,qwen,Qwen（Alibaba Cloud）,Qwen（Alibaba Cloud） — 公式GitHub Organization,github_org,https://github.com/QwenLM,yes,unknown,,,unknown,月次〜不定期,中国語／英語,オープンウェイトLLM、マルチモーダルAI,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
redis--newsroom--557,redis,Redis,Redis — Newsroom／News,newsroom,https://redis.io/blog/,yes,unknown,,,unknown,週次〜月次,英語,インメモリDB、ベクトル検索、AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
replicate--blog--492,replicate,Replicate,Replicate — 公式Blog,blog,https://replicate.com/blog,yes,unknown,,,unknown,週次〜月次,英語,モデルAPI、生成AI、開発者プラットフォーム,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
replicate--newsroom--490,replicate,Replicate,Replicate — 主監視先,newsroom,https://replicate.com/changelog,yes,unknown,,,unknown,週次〜月次,英語,モデルAPI、生成AI、開発者プラットフォーム,A,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
replit--blog--618,replit,Replit,Replit — 公式Blog,blog,https://blog.replit.com/,yes,unknown,,,unknown,週次〜月次,英語,クラウド開発環境、AIアプリ開発,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
replit--newsroom--616,replit,Replit,Replit — 主監視先,newsroom,https://replit.com/updates,yes,unknown,,,unknown,週次〜月次,英語,クラウド開発環境、AIアプリ開発,A,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
runway--newsroom--064,runway,Runway,Runway — 主監視先,newsroom,https://runwayml.com/news/,yes,unknown,,,unknown,週次〜月次,英語,動画生成、クリエイティブAI,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
sk-hynix--newsroom--648,sk-hynix,SK hynix,SK hynix — 主監視先,newsroom,https://news.skhynix.com/,yes,unknown,,,unknown,週次〜月次,韓国語／英語,HBM、メモリ、AIハードウェア,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
salesforce--blog--246,salesforce,Salesforce,Salesforce — 公式Blog,blog,https://www.salesforce.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,CRM、企業向けAI、データクラウド,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
salesforce--newsroom--244,salesforce,Salesforce,Salesforce — 主監視先,newsroom,https://www.salesforce.com/news/,yes,unknown,,,unknown,週次〜月次,英語,CRM、企業向けAI、データクラウド,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
samsung-semiconductor--newsroom--646,samsung-semiconductor,Samsung Semiconductor,Samsung Semiconductor — 主監視先,newsroom,https://semiconductor.samsung.com/news-events/news/,yes,unknown,,,unknown,週次〜月次,韓国語／英語,メモリ、半導体製造、AIハードウェア,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
scale-ai--blog--507,scale-ai,Scale AI,Scale AI — 公式Blog,blog,https://scale.com/blog,yes,unknown,,,unknown,週次〜月次,英語,データ基盤、評価、AIアプリ,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
scale-ai--newsroom--505,scale-ai,Scale AI,Scale AI — 主監視先,newsroom,https://scale.com/news,yes,unknown,,,unknown,週次〜月次,英語,データ基盤、評価、AIアプリ,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
snowflake--blog--144,snowflake,Snowflake,Snowflake — 公式Blog,blog,https://www.snowflake.com/en/blog/,yes,unknown,,,unknown,週次〜月次,英語,データクラウド、AI、分析,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
snowflake--newsroom--142,snowflake,Snowflake,Snowflake — 主監視先,newsroom,https://www.snowflake.com/en/news/,yes,unknown,,,unknown,週次〜月次,英語,データクラウド、AI、分析,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
sourcegraph--newsroom--612,sourcegraph,Sourcegraph,Sourcegraph — Newsroom／News,newsroom,https://sourcegraph.com/blog,yes,unknown,,,unknown,週次〜月次,英語,コード検索、AIコーディング、開発者基盤,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
stanford-hai--newsroom--351,stanford-hai,Stanford HAI,Stanford HAI — 主監視先,newsroom,https://hai.stanford.edu/news,yes,unknown,,,unknown,週次〜月次,英語,AI研究、政策、AI Index、教育,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
supabase--newsroom--200,supabase,Supabase,Supabase — 主監視先,newsroom,https://supabase.com/blog,yes,unknown,,,unknown,週次〜月次,英語,オープンソースBaaS、データベース、AI,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
tencent-ai--newsroom--471,tencent-ai,Tencent AI,Tencent AI — 主監視先,newsroom,https://www.tencent.com/en-us/articles.html,yes,unknown,,,unknown,週次〜月次,中国語／英語,生成AI、クラウド、ゲーム、AI研究,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
together-ai--newsroom--150,together-ai,Together AI,Together AI — 主監視先,newsroom,https://www.together.ai/blog,yes,unknown,,,unknown,週次〜月次,英語,オープンモデル、AIクラウド、推論,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
turso--github_releases--570,turso,Turso,Turso — 主監視先,github_releases,https://github.com/tursodatabase/libsql/releases,yes,unknown,,,unknown,週次〜月次,英語,エッジDB、SQLite、AIアプリ,B,,github_releases_api,no,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
ftc--blog--708,ftc,U.S. Federal Trade Commission,U.S. Federal Trade Commission — 公式Blog,blog,https://www.ftc.gov/business-guidance/blog,yes,unknown,,,unknown,週次〜月次,英語,消費者保護、競争、AI政策,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ftc--newsroom--706,ftc,U.S. Federal Trade Commission,U.S. Federal Trade Commission — 主監視先,newsroom,https://www.ftc.gov/news-events/news/press-releases,yes,unknown,,,unknown,週次〜月次,英語,消費者保護、競争、AI政策,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
vercel--newsroom--126,vercel,Vercel,Vercel — 主監視先,newsroom,https://vercel.com/blog,yes,unknown,,,unknown,週次〜月次,英語,Web基盤、AI SDK、フロントエンドクラウド,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
waymo--newsroom--677,waymo,Waymo,Waymo — 主監視先,newsroom,https://waymo.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,自動運転、ロボティクス、安全性,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
weaviate--newsroom--532,weaviate,Weaviate,Weaviate — Newsroom／News,newsroom,https://weaviate.io/blog,yes,unknown,,,unknown,週次〜月次,英語,オープンソースベクトルDB、AI検索,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
zilliz--newsroom--540,zilliz,Zilliz,Zilliz — 主監視先,newsroom,https://zilliz.com/blog,yes,unknown,,,unknown,週次〜月次,英語,ベクトルDB、AIデータ基盤,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規URLの差分を検知する。,2026-08-18
amd--developer_blog--260,amd,AMD,AMD — Developer／Engineering,developer_blog,https://developer.amd.com/,yes,unknown,,,unknown,週次〜月次,英語,CPU、GPU、AIアクセラレータ,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
amd--other--258,amd,AMD,AMD — 公式サイト,other,https://www.amd.com/,yes,unknown,,,unknown,週次〜月次,英語,CPU、GPU、AIアクセラレータ,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
adobe--developer_blog--298,adobe,Adobe,Adobe — Developer／Engineering,developer_blog,https://blog.developer.adobe.com/,yes,unknown,,,unknown,週次〜月次,英語,生成AI、クリエイティブソフト、ドキュメント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
adobe--research--297,adobe,Adobe,Adobe — Research／Publications,research,https://research.adobe.com/,yes,unknown,,,unknown,週次〜月次,英語,生成AI、クリエイティブソフト、ドキュメント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
adobe--other--295,adobe,Adobe,Adobe — 公式サイト,other,https://www.adobe.com/,yes,unknown,,,unknown,週次〜月次,英語,生成AI、クリエイティブソフト、ドキュメント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
akamai--github_org--588,akamai,Akamai,Akamai — 公式GitHub Organization,github_org,https://github.com/akamai,yes,unknown,,,unknown,週次〜月次,英語,CDN、クラウド、セキュリティ、エッジAI,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
akamai--release_notes--587,akamai,Akamai,Akamai — Release Notes／Changelog,release_notes,https://techdocs.akamai.com/release-notes/,yes,unknown,,,unknown,週次〜月次,英語,CDN、クラウド、セキュリティ、エッジAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
